"file","page","line","text"
"icd_9.pdf","24","1","Exemplos: Facebook using artificial intelligence to spot suicidal users and"
"icd_9.pdf","24","2","offer real-time prevention"
"icd_9.pdf","24","3","Facebook has developed artificial intelligence tools to identify warning"
"icd_9.pdf","24","4","signs of suicidal users and will activate real-time prevention and support"
"icd_9.pdf","24","5","simply by looking at the language they've used in posts."
"icd_9.pdf","24","6","The recent increase of people broadcasting their suicides using"
"icd_9.pdf","24","7","Facebook Live has set into action algorithms that will be able to pick out"
"icd_9.pdf","24","8","certain words and phrases in individual posts and comments from"
"icd_9.pdf","24","9","friends. The pattern recognition process could pick up key phrases such"
"icd_9.pdf","24","10","as ""I'm worried about you"" and rapidly send the posts to a human"
"icd_9.pdf","24","11","operations team, who will quickly review them and provide support."
"icd_9.pdf","24","12","…"
"icd_9.pdf","24","13","http://www.ibtimes.co.uk/facebook-using-artificial-intelligence-spot-suicidal-"
"icd_9.pdf","24","14","users-offer-real-time-prevention-1609274"
"icd_9.pdf","24","15","24"
"icd_9.pdf","25","1","Text Mining Stages"
"icd_9.pdf","25","2","Unstructured information: HTML, Raw data, OCR data"
"icd_9.pdf","25","3","Document selection and filtering (IR techniques)"
"icd_9.pdf","25","4","- identification and retrieval of potentially relevant documents"
"icd_9.pdf","25","5","Preparing and cleaning the documents (NLP Techniques):"
"icd_9.pdf","25","6","- error correction, spelling normalisation, tokenisation,"
"icd_9.pdf","25","7","POS tagging, etc."
"icd_9.pdf","25","8","Converting into a structured format (NLP, Statistical"
"icd_9.pdf","25","9","Techniques):"
"icd_9.pdf","25","10","- information extraction"
"icd_9.pdf","25","11","-syntactic/semantic analysis"
"icd_9.pdf","25","12","-features generation"
"icd_9.pdf","25","13","- Classification (Supervised learning)"
"icd_9.pdf","25","14","- Clustering (Unsupervised learning)"
"icd_9.pdf","25","15","- Detection, Similarity, Mapping, …"
"icd_9.pdf","25","16","25"
"icd_9.pdf","26","1","Utilização exemplo – Clustering de textos"
"icd_9.pdf","26","2","Dataset: Grim Tales"
"icd_9.pdf","26","3","26"
"icd_9.pdf","27","1","Utilização exemplo – Classificação de textos"
"icd_9.pdf","27","2","Dataset: Grim Tales"
"icd_9.pdf","27","3","27"
"icd_9.pdf","28","1","#recap"
"icd_9.pdf","28","2","• Imagens e texto são dados não estruturados"
"icd_9.pdf","28","3","• Nestes casos para poder inferir conhecimento é"
"icd_9.pdf","28","4","necessário fazer feature extraction"
"icd_9.pdf","28","5","• Extrair atributos em formato de dados estruturados"
"icd_9.pdf","28","6","que representem os não estruturados"
"icd_9.pdf","28","7","28"
